local_id,name_heb,name_rom,wikidata_qid,lat,lon,occurrences,n_editions,editions,context,kind,_match_status,_match_method,_grade,_confidence,_sound_match,_flags,_kima_id,_kima_name_rom,_kima_name_heb,_distance_km,_candidates
ED::אור,אור,,,,,2,2,Maasiot-Pliot; Shlosha-edrei-zon,"ה. מעשה נוראה מהגאון מאור הגולה צדיק הדור החסיד מרן מררכי בנעט זי""ע אב״ד מניקלשפורג. אשר סיפר הרב הגאון הצדיק מקראקא מו״ה שמעון סופר אש… ⟦SEP⟧ …לו ע״כ ואמרתי לו דע אחי כי מבואר בש""ס ובמדרשים כי א""א הפיל א״ע לכבשן האש ובפשטות לא כתיב רק ברמז אשר הוצאתיך מאור כשדים דרשו חז""ל אור לשון אש כשדים לשון סיד וזה הכלל אמר הרמב""ם מה שכתוב בפסוק הפשוט הוא האמת כי המעשה שהי' כך…",edition_only,name_exact,name_exact,A_autolink,0.95,True,,2334,Ur (Extinct city),אור (עיר קדומה),,2334
ED::טיסמניץ,טיסמניץ,,,,,2,2,Maasiot-veSihot-Zadikim; Shemen-Hatov,"…רא שמים השיב לו הרב כוונת לדעתי כי בדעתי ג״כ כמו שאמרת הן יש לנו חלה על שבת וגם יש לבות נגול ובר אווזא ואשרא לטיסמניץ ⟦SEP⟧ …רת צבי עה״ת (ד׳ שנת תקי״ט) כי חיתןחותן הרר״ש מנ""ש הי׳ הרב מו״ר יהושע פו״מ ברישא בהרב מ׳ מרדכי ראש מדינה אבד״ק טיסמניץ בהג״ר משה אבד״ק טורבין בהג״ר שמואל אבד״ק פודהייץ נכד הג״ר שכנא אבד״ק ווין נכד הרבי ר׳ שכנא אבד״ק לובלין. ור' …",edition_only,name_exact,name_exact,A_autolink,0.95,True,,671,Tysmenyt︠s︡i︠a︡ (Ukraine),טיסמניץ (אוקראינה),,671
ED::מאהלוב,מאהלוב,,,,,2,2,Derech-Haemuna; Shemen-Hatov,"…יפר לי וכו׳ הרה״ג הישיש ר' אפרים יחיאל מיכל בק׳ נאמסק אשר הוא בעצמו ששמע מפי הצדיקת המפורסמת מרת מרים ז""ל מק' מאהלוב ברוסיא אחות האחים הקדושים מרן זקיני הרר״ש ומרן זקיני בעל הפלאה ומעשה שהיה כך הי' הרהצה""ק מ׳ יהושע העשיל מאפטא… ⟦SEP⟧ ד) ההצה״ק מ׳ יהושע העשיל מאפטא היה בדרך והיה סמוך לעיר מאהלוב ומסתמא היה הדרך מלאה אנשים ונשים וטף ואמר לאנשיו ניסע לעיר להקביל פני הצדיקת מ׳ מרים אחות הגה״ק ר״ר שמעלקי זצ…",edition_only,name_exact,name_exact,A_autolink,0.95,True,,10965,Mahili︠o︡ŭ (Belarus),מוהילב (בלארוס),,10965
ED::טאמשוב,טאמשוב,,,,,2,1,Shemen-Hatov,"…משיך רבים אליו בפולין קטן עכ״ל. וש""ב הגאבד״ק סעראצק כ׳ וז״ל הג״מ קאפיל מיוזעפאן חתן הרה״ק ר׳ יוסילי יארטשובר מטאמשוב סיפר לי כי הגה״ק ר׳ לוי יצחק בעל קדושת לוי בהיותו עוד בבית חותנו בלוברטוב ביראתו הטהורה הי' משתוקק ליסע לרוטש… ⟦SEP⟧ לד) עוד סיפר הנ""ל ששמע מהה״צ ר' הירשלי מטאמשוב ששמע מהרה״ק בעל אוהב ישראל ז״ל אשר הרר״ש ואחיו בעל הפלאה היו תלמידי הגר""א החסיד מווילנא זי״ע. ופ״א רצה הגר""א",edition_only,name_exact,name_exact,A_autolink,0.95,True,,687,Tomaszów Lubelski (Poland),טומשוב לובלסקי (פולין),,687
ED::לוברטוב,לוברטוב,,,,,2,1,Shemen-Hatov,"יח) כתב אבי מורי הגאון שי׳ בהקדמתו לס׳ שירת ישראל אשר דו״ז הגה״ק מ׳ ארי׳ ליבש פרץ מלוברטוב הי' העוזר להגה״ק בעל קדושת לוי להתחבר עצמו לזקיני הגה""ק הרר״ש שהי' אז אבד״ק רוטשעוואהל אשר הי' הראשון להמשיך … ⟦SEP⟧ …ושת לוי היה חתן נגיד וקצין מפורסם ר׳ שמואל פרץ בלורבטוב. והיה עילוי מפורסם ועסקן גדול במצות. כאשר יסופר עליו בלוברטוב שכל האורחים שבאו אליו הוא בעצמו רץ לשוק והביא אלומות קש והכין המצעות ללין. ופ״א שאל אותו חותנו. כיון שתשלם עב…",edition_only,name_exact,name_exact,A_autolink,0.95,True,,14510,Lubartów (Poland),לוברטוב (פולין),,14510
ED::מינסק,מינסק,,,,,2,1,Shemen-Hatov,"… כמש""כ בס׳ קריה נאמנה (דף קל״ח) כי החרם הראשון נעשה בשנת תקל״ז) והכריזו בכל הערים הגדולות ווילנא הורדנא בריסק מינסק שקלאב לרדוף את החסידים בכל תוקף ועוז שלא להתחבר עמהם לבוא בברית עמהם או לעמוד בקהל עדתם ושלא לאכול משחיטתם כי… ⟦SEP⟧ …היה אחי הגאון מ׳ כתריאל היילפרין [הוא אבי הג״מ שלמה אבד״ק לוברטוב. וסאקלוב. אבי הגאון מ׳ יחיאל היילפרין אבד""ק מינסק בעל סדר הדורות ומצד אמו הי' הסה״ד מגזע המהרש""ל מגזע רש״י זי״ע]. המה בניו של הגאון מ׳ אליעזר ליפמאן היילפרין ג…",edition_only,name_exact,name_exact,A_autolink,0.95,True,,248,Minsk (Belarus),מינסק (בלארוס),,248
ED::פרעמישלא,פרעמישלא,,,,,2,1,Shemen-Hatov,"צה) כתב ש״ב הרב ר׳ שמעלקא הלוי הורוויץ מפרעמישלא. בהקדמתו לס׳ סמיכת משה וז״ל. ז׳ הגה״ק אבד״ק טשארטקוב אמר קודם הסתלקותו. כשיהי׳ ח״ו עת צרה לבניו אזי יבואו על … ⟦SEP⟧ קמ) שמעתי מש""ב הרב מ׳ שמעלקא הורוויץ מפרעמישלא על זקיננו הרר״מ שפ״א השקה מים לאשה שהסתרה עצמה. והי׳ בה כל דין הכתוב בסוטה צבה בטנה וכו' (ועיין בשה״ג החדש מע…",edition_only,name_exact,name_exact,A_autolink,0.95,True,,424,Przemyśl (Poland),פשמישל (פולין),,424
ED::ראוונא,ראוונא,,,,,2,2,Maim-Rabim; Shemen-Hatov,"… וענותו תרבני ורחב לבבי בהעלותי על לבי חבה יתירה הנודעת לי ממר שהוא רבא דעמי׳ שי׳ מימי קדם בק""ק מיזעריטש וק״ק ראוונא ונמניתי במנין שלו וזכיתי לקבל ברכתו סלה מדי שבת ⟦SEP⟧ … מכתב הפסק הלז וכו׳ הק׳ יחיאל מיכל בהרב המנוח מ׳ יצחק ז""ל מ״מ דק""ק זלאטשוב. עוד העתק מכתב הנה מדי עברי פה ק""ק ראוונא והי׳ למראה עיני כו׳ מכבוד אח״מ הרב המפורסם המנוח מו״ה יחיאל מיכל מ״מ דק״ק זלאטשוב וכו׳ מכבוד הרב החסיד המפו׳ …",edition_only,name_exact,name_exact,A_autolink,0.95,True,,1728,"Rivne (Rivnensʹka oblastʹ, Ukraine)","רובנו (מחוז רובנו, אוקראינה)",,1728
ED::הארחוב,הארחוב,,,,,2,2,Maim-Rabim; Peulat-Hatzadikim,"(ה) ההה״ק המוכיח הגדול המפורסם בישראל הצדיק א״א רבינו יצחק מ״מ דק״ק דראביטש ומנ""כ בהארחוב : ⟦SEP⟧ … אם שמזה ימצא חשיבות לאיש ריבו במופת גדול וסוף דבר שהוכרחו שניהם לעקור דירתם משם ומנוחת הרה״ק ר׳ איציקל זצ״ל בהארחוב :",edition_only,name_exact,name_exact,A_autolink,0.95,True,,19255,Horokhiv (Ukraine),הורוכוב (אוקראינה),,19255
H-LOC_229,פאלעסי,Polesia,Q208987,52.0,27.0,1,1,Shivhei-Habesht,"…ושאלתי להיכן תקרא אותו ואמר לו לבהמ""ד שלך ושלח אחריו משרת שלי הנקרא ר׳ פילט ור' פילט הנ' הי' בעת ההיא במדינות פאלעסי' רחוק מהאניפאלי ערך ששים פרסאות ובא לבית הנגיד והכה בדלת ואמ׳ פתחו לי והכיר אותו הנגיד הנ""ל בקולו ותמה ע""ז וא…",authority,name_exact,name_exact,A_autolink,0.95,True,,2192,Pripet Marshes (Belarus and Ukraine),ביצות פריפיאט (בלארוס ואוקראינה),141.9,2192
H-LOC_317,,Lyakhavichy,,53.03333333,26.26666667,1,1,maase-zadikim,"… בתו""י החסיד המפורסים מוה' יצחק בהרב המאה״ג החסיד המפורסם המושלם במעלות ומדות אלהים ואנשים מוה' פייוויל אבד״ק לעכוויץ בודאי הש""י יהיה בעזרו כי אלהים יבקש את הנרדף אפילו אם הרודף הוא צדיק יסוד עולם. ולב נשבר ונדכא אלהים לא תבזה …",authority,name_exact,name_exact,A_autolink,0.95,True,,22491,Lyakhavichy (Belarus),לחוביץ' (בלארוס),0.7,22491
H-LOC_417,,Khodorkiv,,50.1,29.3,1,1,Mifalot-HaZadikim,…הנ״ל לנהוג עצמו בסדר הנ״ל הבין בעצמו שלא יוכל לקיים כראוי בשום אופן מרוב תשות כחו ונזדמן הדבר שהבעש״ט בא לעיר חאדירקלאוו הסמוך לעיר הנ״ל ותיכף נסע האיש הנ״ל על שבת להבעש״ט ושאל מאתו תיקון על חילול שבת אז השיב לו הבעש״ט תיקח א׳ פינ…,authority,name_exact,name_exact,A_autolink,0.95,True,,26098,"Khodorkiv (Zhytomyr oblast, Ukraine)","חודרוקוב (מחוז ז'יטומיר, אוקראינה)",0.7,26098
H-LOC_438,זאטיר,,Q1281557,,,1,1,Shlosha-edrei-zon,"…בק' בריגיל נחני ה׳ דרך עיר יענדרחויף וכתבתי שמה כמה ס""ת ושם נתקשרתי בעבותות התנאים עם אחות הרב הגדול אב""ד דק׳ זאטיר הנקרא בפי הבריות מ׳ ר׳ יעק עלי זאטורר ושמו היה ר׳ משה יעקב זצ""ל בעת ההוא שלחו אנשי עיר יענדרחוף בעד הרב מקרשא…",authority,name_exact,wikidata,A_autolink,0.99,True,,76224,"Zator (Województwo Małopolskie, Poland)","זאטור (מחוז אופול, פולין) (מחוז פולין קטן, פולין) (פולין קטן) (פולין קטן, פולין) (פולין)",,
H-LOC_650,האראדק,,Q954265,,,1,1,Shivhei-Harav,…צה לקבל על עצמו ההנהגה בסדרי נשיאות כל זמן שהיה מבהיק אורו של הרב הקדוש ר׳ מנחם מענדיל מויטעפסק אשר תקע אהלו בהאראדק ואף שנהרו אליו מכל פינות לשמוע חכמתו והיה מוסמך מרבו הקדוש כאשר יבואר מה גם אחרי נסיעת הרה״ק רמ״מ לאה״ק גם הר…,authority,name_exact,wikidata,A_autolink,0.99,True,,22679,Haradok (Belarus),האראדוק (בלארוס),,
ED::באר שבע,באר שבע,,,,,1,1,Buzina_Denehora,פ׳ ויצא ויצא יעקב מבאר שבע וילך חרנה. כי יש לו לאדם ללמוד חובה על עצמי. ויהי׳ נדמה בעיניו. כאלו לא התחיל עדיין בעבודת הבורא כלל. וזהו כו…,edition_only,name_exact,name_exact,A_autolink,0.95,True,,699,Beersheba (Israel),באר שבע (ישראל),,699
ED::מיצר,מיצר,,,,,1,1,Dvarim-Yekarim,"…״ת מה אועיל ר""ל שאעשה לפרעה לבעל תשובה ומה הנאה יהי׳ לך מזה לז""א והוצא את עמי ממצרים זאת תועיל שתוציא את עמי ממיצר הים והבן :",edition_only,name_exact,name_exact,A_autolink,0.95,True,,23017,Meitsar (Israel),מיצר (ישראל),,23017
ED::יאססי,יאססי,,,,,1,1,Hitgalut-HaZadikim,"… של מרן הגאון הקדוש הרבי ר׳ אברהם יהושע העשיל זצללה""ה בעהמ״ח ספר הקדוש אוהב ישראל. אשר אוה אח״כ למושב לו בעיר יאססי ולבסוף תקע אהלו בעיר מעזבוז ושם מנ״כ. ויען כי הרבינו היהודי היה מאוד יקר בעיניהם. יען כי היה גאון חריף ועוקר …",edition_only,name_exact,name_exact,A_autolink,0.95,True,,669,Iași (Romania),יאסי (רומניה),,669
ED::מאורן,מאורן,,,,,1,1,Maasiot-Pliot,"… עוף אחד ולמדו ג׳ חכמות. כ ברבינו הקדוש המקובל רבי יחיאל מצרפת, כא הגאון הצדיק ק׳ וט׳ רבי נפתלי מראפשיטץ. כב ממאורן של ישראל רבינו הבעש״ט. כג מרבינו מאור הגולה רש״י ז""ל. כד מרבינו מאור הגולה בעש״ט. זי""ע ועכ״י.",edition_only,name_exact,name_exact,A_autolink,0.95,True,,16625,"Mauern (Rennertshofen, Neuburg-Schrobenhausen, Germany)","מאורן (רנטסהופן, נויבורג-שרובנהאוזן, גרמניה)",,16625
ED::קארלסבאד,קארלסבאד,,,,,1,1,Maasiot-Pliot,"וכך הי׳ המעשה בשנת תקפ""ט י״ג מנחם אב נח נפשי׳ דרב האי גאון הצדיק מורינו רבי מרדכי בנעט זצלל""ה במרחץ קארלסבאד ולא נפטר בעירו מקום כסאו והובל לקבר בעיר ליכטענשטאדט הסמוכה כשתי שעות. והמקום הנ""ל מקום אינם יהודים ורק קצת י…",edition_only,name_exact,name_exact,A_autolink,0.95,True,,6093,Karlovy Vary (Czech Republic),קרלובי ורי (צ'כיה),,6093
ED::אורים,אורים,,,,,1,1,Maasiot-Pliot,"…רה בקבורת אבם גדול זה. ונפלא מהם דבר המשפט. כי לא ידעו מה הוא ומה לדון ביה. ושלחה המלוכה יר״ה את המשפט לשאול באורים להגאו׳ הצדיק רבי משה סופר בעל חת""ם סופר מפרעשבורג ז""ל שהי׳ באותה מדינה לנס ולמופת ביניהם. שכפי אשר יורה האי ג…",edition_only,name_exact,name_exact,A_autolink,0.95,True,,701,Urim (Israel),אורים (ישראל),,701
ED::עריש,עריש,,,,,1,1,Shemen-Hatov,"…זע מהר""ם פאדבה ושו״ת מהר""י מינץ ז״ל : הג״ר ישראל מזאסלב הנ״ל הי' חתן הג״ר יצחק באבד אבד״ק בראד בן הג״ר יששכר בעריש פרנס הכולל דד״א מקראקא בן הרבי ר' העשיל אבד״ק קראקא בן הג""ר יעקב אבד״ק לובלין חתן הג״ר שמואל אורי שרגא ווייל …",edition_only,name_exact,name_exact,A_autolink,0.95,True,,21859,ʻArish (Egypt),עריש (מצרים),,21859
ED::קראסניבראד,קראסניבראד,,,,,1,1,Shemen-Hatov,"…אף שהי׳ צדיק גדול ובכל לילה אחר טבילת מקוה הלך לביהכנ״ס לעבודתו בקודש. ועשה שידוך עם בנו הנ""ל שהי' עילוי מעיר קראסניבראד. עם נגיד פשוט אחד שהי׳ מחזיק שם הקרעטשמי סמוך לעיר. ובלילה קודם יום החתונה בסעודת חתן מאָהל שהי׳ נהוג בימים ה…",edition_only,name_exact,name_exact,A_autolink,0.95,True,,488,Krasnobród (Poland),קרסנוברוד (פולין),,488
ED::הורדנא,הורדנא,,,,,1,1,Shemen-Hatov,"… מווילנא ודלא כמש""כ בס׳ קריה נאמנה (דף קל״ח) כי החרם הראשון נעשה בשנת תקל״ז) והכריזו בכל הערים הגדולות ווילנא הורדנא בריסק מינסק שקלאב לרדוף את החסידים בכל תוקף ועוז שלא להתחבר עמהם לבוא בברית עמהם או לעמוד בקהל עדתם ושלא לאכו…",edition_only,name_exact,name_exact,A_autolink,0.95,True,,882,Hrodna (Belarus),גרודנו (בלארוס),,882
ED::רמתיים,רמתיים,,,,,1,1,Shemen-Hatov,… יא) הגה״ק ר׳ מרדכי בנעט אבד״ק ניקלשפורג (עיין בשו״ת ח״ס ח״ו סי׳ ל״ז מצוואתו להיות נקבר אצל רבו הרר״ש. ועיין ברמתיים צופים ח״ב דף נ״ח). יב) הגה״ק מ׳ מאיר קריסטינפאלר אבד״ק בראד (עיין שה״ג מ״מ אות ד׳). יג) הרה״צ מ׳ פנחס מפולין …,edition_only,name_exact,name_exact,A_autolink,0.95,True,,27010,"Ramatayim (Hod Hasharon, Israel)","רמתיים (הוד השרון, ישראל)",,27010
ED::האנוי,האנוי,,,,,1,1,Shemen-Hatov,"…ו ק״ק קאבלענץ לרבם מו״ה זיסקינד גונדרש ז״ל שמת אח״כ בפ״פ. וכשבא פ״פ במצור שלחו מורי הגאון בעל הפלאה זצ""ל לק""ק האנוי כי למה יהי' אתם למשא כבד בעת צרתם והלא גם במקום שהוא שם יתפלל עליהם ויגן ויושיע בכל האפשר. ומה להם אם גם הוא …",edition_only,name_exact,name_exact,A_autolink,0.95,True,,10462,Hanoi (Vietnam),האנוי (וייטנאם),,10462
ED::בילגורייא,בילגורייא,,,,,1,1,Shemen-Hatov,…נ״י מה ששמע מדודו הרה״ג הצדיק ר׳ אליעזריל דעם מגיד'ס מלובלין [הוא זקיני. אבי הרה״ג ר׳ שמואל אליהו שווערדשארף מבילגורייא אבי אם אבי הגאון שליט״א] אשר בעת שנלקח אביו המגיד הקדוש לתפיסה. עפ״י סיבה שלקח על עצמו משפט אנשים זרים שהיה ע…,edition_only,name_exact,name_exact,A_autolink,0.95,True,,525,Biłgoraj (Poland),בילגורי (פולין),,525
ED::סאניק,סאניק,,,,,1,1,Shemen-Hatov,"…. ויש בזה חלוקי דעות. י״א עד ה׳ דורות וי״א עד עשרה. וי״א עד דורי דורות ובדידי הוה עובדא שנחלתי אחר חתונתי בק' סאניק על רגלי השמאלית ונפלתי על ערש דוי ביסורים גדולים ומרים עד למאוד ר""ל והייתי מוכרח לשכב על צד אחד ולא הייתי רשא…",edition_only,name_exact,name_exact,A_autolink,0.95,True,,106,Sanok (Poland),סנוק (פולין),,106
ED::טארנא,טארנא,,,,,1,1,Shemen-Hatov,"… ובראשם הק' ר' חיים צאנזיר [ההוא הי׳ בן הג״מ מנחם מק' צאנז חתן זקיני הגה""ק ר׳ שמואל שמעלקי הלוי הורוויץ אבד״ק טארנא אבי זקיני הגה""ק מו״ה מאיר הלוי אבד״ק טיקטין] עכ״ז שלח לתהות על קנקנו את תלמידו הרה״ק ר' משה אוסטריר בע״ס ערוג…",edition_only,name_exact,name_exact,A_autolink,0.95,True,,765,Tarnów (Poland),טרנוב (פולין),,765
ED::דוקלא,דוקלא,,,,,1,1,Shemen-Hatov,… קל״ז כתבתי אשר לעת זקנתו נשא זקיני הגה״ק ר׳ מאיר הלוי מטיקטין אשה שניה. וכ׳ ש״ב הרב המאוה״ג מ׳ אברהם איטנגא מדוקלא אשר שמה של אשתו השניה היתה הרבנית מייטל [בת הג״מ אפרים זלמן ק״ב בהג״מ שאול אבד״ק פינטשוב בהג״מ משה ק״ב אבד״ק …,edition_only,name_exact,name_exact,A_autolink,0.95,True,,900,Dukla (Poland),דוקלה (פולין),,900
ED::פעטרבורג,פעטרבורג,,,,,1,1,Shemen-Hatov,… הרש״ז מלאדי אל זקיני ההפלאה לפפד״מ. ע״י הרר״מ מייזילס שמש ונאמן מווילנא. אחר יציאתו לחפשי מבית הסוהר וביאתו מפעטרבורג. והודיעהו מכל מה שעבר עליו. והרדיפות שעשו אח״כ להרר״מ מייזילס על התקרבותו אל הרב הרש״ז. ועבור זאת פסקו מקור מ…,edition_only,name_exact,name_exact,A_autolink,0.95,True,,678,Saint Petersburg (Russia),פטרבורג (רוסיה),,678
ED::הר ציון,הר ציון,,,,,1,1,SipureiAnsheiShem,"מהעיר ביום ג׳ י״ב כסליו שפ״ז וישמח הר ציון ויגילו בני יהודא והחתימה במכתב זה התמה, שם טוב לוזייא״ו, ישי מיניין, שמואל ן׳ סיד, הצעיר ישראל בנימין, ישראל …",edition_only,name_exact,name_exact,A_autolink,0.95,True,,5920,"Zion, Mount (Jerusalem, Israel)","הר ציון (ירושלים, ישראל)",,5920
ED::פולדא,פולדא,,,,,1,1,Smichat-Moshe,"…נכדו. בהרב הגאון הקדוש מ׳ יהושע ארוך איש הורוויץ אבד״ק פרעמישלא בהרב הגאון הקדוש מ׳ פנחס הלוי איש הורויץ אב""ד פולדא. ואח״כ נעשה אפלאנד בפראג ופרנס הכולל דד״א וזוגתו היא הצדיקת מרים אחותו של רמ""א גודל תוקפו מובא בסדר הדורות שנ…",edition_only,name_exact,name_exact,A_autolink,0.95,True,,85,Fulda (Germany),פולדה (גרמניה),,85
ED::פרעמיסלא,פרעמיסלא,,,,,1,1,Smichat-Moshe,…א בהגאון מ׳ יצחק מפוזנא המובא במגן אברהם ור׳ שמואל אביו של חותני זקני הנ״ל הי' חתן הגאון ע׳ מנחם מענדיל אבד״ק פרעמיסלא בהגאון מ׳ שמואל שמעלקא אבד״ק קראקא בהגאון מ׳ ליביש אבד״ק קראקא בהגאון מ׳ אייזיק אבד״ק קראקא בהגאון מ׳ יהודא ל…,edition_only,name_exact,name_exact,A_autolink,0.95,True,,424,Przemyśl (Poland),פשמישל (פולין),,424
ED::גלילות,גלילות,,,,,1,1,shivheiZadikim,"…ן לב' עיירות הנ""ל ונתמנה לשם ע״פ ההמה״ק מקאזניץ ז""ל והה״ק בעל קדושת לוי ז""ל בדבעינן למימר לקמן ונודע ומפורסם בגלילות הנ""ל שהי' איש מופת בחייו מאד והי' ממש מגיד עתידות. נוסף על עוצם חסידותו וקדושתו אשר עין בעין ראו אצלו נפלאותי…",edition_only,name_exact,name_exact,A_autolink,0.95,True,,24741,Gelilot (Israel),גלילות (ישראל),,24741
ED::אמדור,אמדור,,,,,1,1,Derech-Haemuna,…ה ופחד השי״ת בודאי הוא טהור כי הוא מדריגה גדולה לא יזכה בזה אלא מופלג בקדושה ובטהרה כמו שהיה לר׳ חיים חייקיל מאמדור והיה עוסק בתעניות וסיגופים כ״פ משבת לשבת והיה נעור אלף לילות לעסוק בתורה :,edition_only,name_exact,name_exact,A_autolink,0.95,True,,19671,Indura (Belarus),אמדור (בלארוס),,19671
ED::זסלב,זסלב,,,,,1,1,Derech-Haemuna,…ב או ט״ו בשבט ואח״כ נסעו הר״י ע״כ בנ״י שלו הבחורים והנערים על היריד שהוא יומא דשוקא בקיץ היה נוסעין על הירדים זסלב ויעריסלאב. ובחורף על היריד לבוב ולובלין ושם היה רשות ביד הבחורים ונערים שילכו ללמוד באיזה ישיבה שירצו ללמוד ש…,edition_only,name_exact,name_exact,A_autolink,0.95,True,,15851,Izi︠a︡slav (Ukraine),איזיאסלב (אוקראינה),,15851
ED::סיגוט,סיגוט,,,,,1,1,Derech-Haemuna,ז) כתב בס׳ ייטב פנים מאמר יפה לעינים (אות י״ח) להגה״ג מוה׳ יקתואל יהודה טייטילבוים אבד״ק סיגוט וז״ל למען דעת כל עמי הארץ מעלת צדיקים הק׳ וכו׳ וכי הופיע רוה״ק עליהם וכו׳ אמרתי טוב לחוק בס׳ את אשר שמעתי מפ״…,edition_only,name_exact,name_exact,A_autolink,0.95,True,,99,Sighet (Romania),סיגט (רומניה),,99
ED::ירושלם,ירושלם,,,,,1,1,Derech-Haemuna,…ת המר והמקבלו והשומעו והשמח והיושב במסיבת׳ לא יהיה לו חלק באלהי ישראל בודאי ואני ערב לו שלא יראה בנחמות ציון וירושלם. (נ״מ שביל היחוד) :,edition_only,name_exact,name_exact,A_autolink,0.95,True,,691,Jerusalem (Israel),ירושלים (ישראל),,691
ED::שפרעם,שפרעם,,,,,1,1,Derech-Haemuna,…ברם בלי נזק ובכן קיימתי את דיבורי ויצאתי בלי נזק כל ואני הייתי טאס בעולם עם הממונים והיינו טאס בין ישראלאושא לשפרעם ובאו נגדינו אלפים ורבבות חיילות אשר רדפו וטרדו אחרינו ולא נתנו לנו מנוח לכף רגלינו מפני החרם ונדויים ושמתות ו…,edition_only,name_exact,name_exact,A_autolink,0.95,True,,261,Shefar'am (Israel),שפרעם (ישראל),,261
ED::שבא,שבא,,,,,1,1,Maim-Rabim,"… למעלה עד יום הראשון לבקר ובעת שהי' עומד לפני הב""ד שלמעלה שמע כרוז שילכו הצדיקים לקבל פני הרב הק׳ רבי מיכל מ. שבא זלאטשובלכאן והלכו ובתוכם הלך מרן הק׳ נר ישראל רוח אפינו הרב ישראל בן אליעזר. רבו וראה אותו עומד לפני הב""ד. וא…",edition_only,name_exact,name_exact,A_autolink,0.95,True,,22875,Sheba (Kingdom),שבא (ממלכה),,22875
ED::סטריא,סטריא,,,,,1,1,Peulat-Hatzadikim,שאל אותו הגאון ר׳ ענזיל מסטריא ז״ל ואמר לו כמדומה לי אשר הנהגת רעבישקייט להיות גיטער יוד הוא תאוה כמו כל התאוות והשיבו הה״ק אמת הדבר אמנם לז…,edition_only,name_exact,name_exact,A_autolink,0.95,True,,6993,Styria (Austria),שטיריה (אוסטריה),,6993
ED::אמסק,אמסק,,,,,1,1,Tiferet-Hayyim,מס׳ ת״ש מהה״ק מראד אמסק פ׳ אמור וז״ל ידוע גודל מעלת הצדיקים ודיבוק חכמים שבדור אשר מפיהם אנו חיים וכל הדבוק בהם לא יונח לעולם להיות ל…,edition_only,name_exact,name_exact,A_autolink,0.95,True,,639,Omsk (Russia),אומסק (רוסיה),,639
ED::לאנדן,לאנדן,,,,,1,1,Toldot-Haniflaot,"…והיו שם הרבה אנשים הנוסעים מעבר לגבול, ובתוכם היו איזה אנשים שהכירו אותו, והתחילו לצחוק ממנו וכי גם אתה נוסע ללאנדן או לאמעריקא, וסיפר להם כל הנ״ל, וכאשר שמעו ממנו דבר זה אמרו לו הלא יש בכאן אשה",edition_only,name_exact,name_exact,A_autolink,0.95,True,,688,London (England),לונדון (אנגליה),,688
ED::פיעטרקאוו,פיעטרקאוו,,,,,1,1,Toldot-Haniflaot,"…ע דפרשת אמור, ובעש״ק של פרשת קדושים בא ההק׳ סבא קדישא ר״מ ז״ל מלעלוב וגם הרב הדאקטיר הגדול הצדיק ר׳ חיים דור מפיעטרקאוו, והיו שמה עד יום פטירתו הוא יום ב׳ דפרשת אמור אשר עליונים נצחו את התחתונים וכו׳ :",edition_only,name_exact,name_exact,A_autolink,0.95,True,,250,Piotrkow Trybunalski (Poland),פיוטרקוב (פולין),,250
ED::בעלזא,בעלזא,,,,,1,1,Toldot-Haniflaot,"מ״מ דק""ק קאזעניץ שסיפר לו הרב הצדיק מו״ה הר״ש בק״ק בעלזא בעיר אחת היה רופא אחד ישראל ולא הלך בדרך הישר והיה רשע גמור גם את בנו הדריך אותו בדרך הזה והיה ג״כ רשע גמור כ…",edition_only,name_exact,name_exact,A_autolink,0.95,True,,18727,Belz (Ukraine),בלז (אוקראינה),,18727
H-LOC_197,,Berehove,Q146497,48.2025,22.6375,0,0,,,authority,name_exact,wikidata,A_autolink,0.99,True,,81063,Berehove (Ukraine),ברהובה (אוקראינה),0.0,
H-LOC_201,,Ulanów,Q867437,50.5,22.266667,0,0,,,authority,name_exact,wikidata,A_autolink,0.99,True,,83174,"Ulanów (Województwo Podkarpackie, Poland)","אולנוב (מחוז התת-קרפטיים, פולין)",0.0,
H-LOC_203,,Sobrance,Q241125,48.7457689,22.1794779,0,0,,,authority,name_exact,wikidata,A_autolink,0.99,True,,81539,Sobrance (Slovakia),סוברנס (סלובקיה),0.0,
H-LOC_212,,Luboml,,51.2329872,24.0364394,0,0,,,authority,name_exact,name_exact,A_autolink,0.95,True,,16161,Li︠u︡bomlʹ (Ukraine),לובומל (אוקראינה),1.9,16161
H-LOC_215,ווינצי,Venice,Q641,45.4397222222,12.3319444444,0,0,,,authority,name_exact,wikidata,A_autolink,0.99,True,,949,Venice (Italy),ונציה (איטליה),0.0,
H-LOC_219,,Berezina River,Q207927,54.8960843056,27.7555916111,0,0,,,authority,name_exact,wikidata,A_autolink,0.99,True,,76471,Berezina River (Belarus),נהר ברזינה (בלארוס),0.0,
H-LOC_220,,Donauwörth,Q53742,48.7184305556,10.7769888889,0,0,,,authority,name_exact,wikidata,A_autolink,0.99,True,,10957,Donauwörth (Germany),דונאו-וורת (גרמניה),0.0,
H-LOC_227,,Sevastopol,Q7525,44.605,33.5225,0,0,,,authority,name_exact,wikidata,A_autolink,0.99,True,,652,Sevastopolʹ (Ukraine),סבסטופול (אוקראינה),0.0,
