story_id	tag	source	source_story	opus_confidence	opus_reasoning
Khal-Hasidim_0002	ethics-and-emotions:joy	propagated	Khal-Hasidim_0001	high	Story focuses on hidden manuscripts, the Besht's revelation, and miracles; no depiction of joy (שמחה) as a state.
Khal-Hasidim_0004	ethics-and-emotions:joy	propagated	Mifalot-HaZadikim_0027	medium	While the Besht eats Shabbat meal 'b'simcha v'tuv lev,' joy is a brief incidental phrase, not a depicted theme of the story which centers on hidden tzadik revelation.
Khal-Hasidim_0036	ethics-and-emotions:joy	propagated	Khal-Hasidim_0001	high	Story centers on Besht, a forgotten storyteller, and a repentant bishop; joy is not a depicted theme.
Khal-Hasidim_0115	ethics-and-emotions:joy	propagated	Khal-Hasidim_0126	high	Story concerns reincarnation, debt, and divine justice; no depiction of religious joy/simcha.
Khal-Hasidim_0167	ethics-and-emotions:joy	propagated	Khal-Hasidim_0126	high	Only an incidental mention of the matchmaker running 'with joy' to report; no depicted state of religious or sustained joy.
Khal-Hasidim_0217	ethics-and-emotions:joy	propagated	Khal-Hasidim_0126	high	The story depicts sin, punishment, suffering, and repentance; no depiction of joy (שמחה) as a religious state.
Khal-Hasidim_0237	ethics-and-emotions:joy	propagated	Khal-Hasidim_0126	high	Story centers on childlessness, atonement, and tzaddikim's intervention; no depiction of joy as a state.
Maase-Zadikim_0008	ethics-and-emotions:joy	propagated	Khal-Hasidim_0001	medium	Story emphasizes love, longing, and devotion to God/king, but does not explicitly depict simcha as a state.
Peer-MiKdoshim_0001	ethics-and-emotions:joy	propagated	Khal-Hasidim_0126	medium	Joy/שמחה appears only incidentally (host's joyful welcome); not a thematic depiction of religious joy.
Peer-MiKdoshim_0005	ethics-and-emotions:joy	propagated	Khal-Hasidim_0126	medium	Brief mention of 'משתה ושמחה' at engagement is incidental; story centers on abduction, rescue, and miracle, not joy as a depicted state.
Peer-MiKdoshim_0006	ethics-and-emotions:joy	propagated	Khal-Hasidim_0126	medium	Joy/simcha appears only incidentally (wedding celebration, the rebbe's joy at a visitor); the story's themes are bitachon, faith in the tzaddik, and fulfilling vows, not joy as a depicted religious state.
Peer-MiKdoshim_0015	ethics-and-emotions:joy	propagated	Khal-Hasidim_0126	medium	Brief mention of the nobleman's heart filling with 'simcha' upon the tzaddik's advice, but joy is incidental, not a thematic focus.
Shivhei-Habesht_0002	ethics-and-emotions:joy	propagated	Khal-Hasidim_0001	high	The story does not depict joy as a religious or emotional state.
Sipurei-Zadikim_0004	ethics-and-emotions:joy	propagated	Khal-Hasidim_0126	high	Joy is not a depicted theme; the only mention is the matchmaker running 'with joy' to deliver a message, which is incidental.
Adat-Zadikim_0004	ethics-and-emotions:lust	propagated	Shivhei-Habesht_0198	high	Story involves vows, sorcery, and a resurrection at a wedding, but no depiction of lust or sexual desire.
Khal-Hasidim_0002	ethics-and-emotions:lust	propagated	Shivhei-Harav_0011	high	Story concerns mystical texts, miracles, and the Besht's early life; no depiction of lust or sexual desire.
Khal-Hasidim_0115	ethics-and-emotions:lust	propagated	Khal-Hasidim_0222	high	Story concerns greed, charity, debts, and reincarnation—no depiction of lust or sexual/sensual desire.
Khal-Hasidim_0174	ethics-and-emotions:lust	propagated	Shivhei-Harav_0011	high	Story concerns R. Shneur Zalman's imprisonment and Hasidic-Mitnaged conflict; no theme of lust/desire.
Khal-Hasidim_0175	ethics-and-emotions:lust	propagated	Shivhei-Harav_0011	high	Story is about R. Schneur Zalman's imprisonment under Czar Paul; no theme of lust or desire.
Khal-Hasidim_0193	ethics-and-emotions:lust	propagated	Shivhei-Harav_0011	high	The word תאוותי appears only as a passing idiom ('to restrain my desire/inclination' to write more), not as a depiction of lust.
Mifalot-HaZadikim_0006	ethics-and-emotions:lust	propagated	Khal-Hasidim_0222	high	Story concerns hospitality, blessings, and a foolish son; no theme of lust or sexual desire.
Peer-MiKdoshim_0016	ethics-and-emotions:lust	propagated	Peer-MiKdoshim_0010	high	Story is about faith, providence, and a miraculous marriage arrangement; no depiction of lust or desire (תאוה).
Shivhei-Harav_0014	ethics-and-emotions:lust	propagated	Shivhei-Harav_0011	high	Story is about scholarly disputes, the Maggid's death, and the Alter Rebbe's leadership; no theme of lust/desire.
Shivhei-Harav_0018	ethics-and-emotions:lust	propagated	Shivhei-Harav_0011	high	Story concerns Napoleonic war, prayer, and the rebbe's passing; no depiction of lust or desire.
Shivhei-Harav_0019	ethics-and-emotions:lust	propagated	Shivhei-Harav_0011	high	No depiction of lust/sexual desire; the word תאוותי is used metaphorically about the author's inclination to elaborate.
Adat-Zadikim_0003	ethics-and-emotions:lying	propagated	Khal-Hasidim_0002	high	No deception by any character; the story concerns a vow, selfless service, and miraculous rescue.
Adat-Zadikim_0006	ethics-and-emotions:lying	propagated	Khal-Hasidim_0167	medium	The wealthy man keeps a secret about his 'treasure' room but doesn't actively deceive; no character tells a lie central to the story.
Adat-Zadikim_0008	ethics-and-emotions:lying	propagated	Khal-Hasidim_0002	medium	The bishop preached anti-Jewish sermons but this is described as his sinful past, not a depicted act of deception by a character within the narrative's main events.
Adat-Zadikim_0015	ethics-and-emotions:lying	propagated	Khal-Hasidim_0002	medium	No clear act of deception by a character; the broken engagement is breach of promise, not lying.
Khal-Hasidim_0004	ethics-and-emotions:lying	propagated	Khal-Hasidim_0002	medium	The story involves concealment of the Besht's identity (wearing a mask, being told to keep secret) but no character tells an actual lie.
Khal-Hasidim_0036	ethics-and-emotions:lying	propagated	Khal-Hasidim_0002	medium	No clear act of lying by a character; the bishop's prior anti-Jewish preaching and a vague 'excuse' to the king are mentioned only in passing, not depicted as deception.
Khal-Hasidim_0102	ethics-and-emotions:lying	propagated	Khal-Hasidim_0002	medium	No character clearly lies or deceives; doubts and concealment of identity don't constitute active deception.
Khal-Hasidim_0115	ethics-and-emotions:lying	propagated	Khal-Hasidim_0002	medium	Story involves debts, gilgul, and moral retribution but no character actually tells a lie or practices deception.
Khal-Hasidim_0138	ethics-and-emotions:lying	propagated	Khal-Hasidim_0002	medium	R. Gershon evades the Or HaChaim's questions about his destination but does not actively lie; no clear deception depicted.
Khal-Hasidim_0154	ethics-and-emotions:lying	propagated	Khal-Hasidim_0167	high	No deception; the 'merchant' messenger turns out to be an angel, but this is divine reward, not a character's lie.
Khal-Hasidim_0170	ethics-and-emotions:lying	propagated	Khal-Hasidim_0002	high	No deception by a character; story concerns drunkenness, redemption of captives, and a heavenly decree.
Khal-Hasidim_0193	ethics-and-emotions:lying	propagated	Adat-Zadikim_0023	medium	Demons attempt to seduce/threaten the man but the story doesn't center on a character's lying or deception in the human ethical sense.
Khal-Hasidim_0237	ethics-and-emotions:lying	propagated	Khal-Hasidim_0167	medium	No deliberate deception by a character; the deceased fiancée's appearance is a heavenly vision, not lying.
Maase-Zadikim_0008	ethics-and-emotions:lying	propagated	Khal-Hasidim_0001	high	No deception or lying by any character; story is about devotion and serving the king.
Mifalot-HaZadikim_0006	ethics-and-emotions:lying	propagated	Adat-Zadikim_0023	high	The story centers on hospitality, a blessing fulfilled, and a foolish son; no character engages in deception or lying.
Peer-MiKdoshim_0001	ethics-and-emotions:lying	propagated	Shivhei-Habesht_0002	medium	Story centers on betrayal, refusal of charity, and reincarnation/debt repayment, not on deception or lying by a character.
Shivhei-Habesht_0004	ethics-and-emotions:lying	propagated	Khal-Hasidim_0002	medium	The story involves concealment of the Besht's identity but no clear act of lying or verbal deception by a character.
Shivhei-Habesht_0043	ethics-and-emotions:lying	propagated	Khal-Hasidim_0002	high	No deception by characters; concealing the death from the mother is briefly mentioned but is more protective silence, and the story centers on dreams, matchmaking, and piety rather than lying.
Shivhei-Habesht_0184	ethics-and-emotions:lying	propagated	Khal-Hasidim_0002	medium	No clear deception by a character; the story centers on Besht's prophecy, a wayward son, and mysterious Jonah—no lying depicted.
Shivhei-Harav_0014	ethics-and-emotions:lying	propagated	Khal-Hasidim_0218	high	No deception by a character; the story is a hagiographic account of the Alter Rebbe's wisdom and debates.
Sipurei-Zadikim_0011	ethics-and-emotions:lying	propagated	Khal-Hasidim_0218	medium	No character deception depicted; R. Israel conceals his identity but doesn't actively lie, and the disciples persuading the mother is described but not as a lie.
Adat-Zadikim_0018	ethics-and-emotions:pride	propagated	Khal-Hasidim_0139	medium	The Maggid tests the Besht and is humbled, but the story frames it as a learning encounter rather than explicitly depicting pride as a moral failing.
Khal-Hasidim_0002	ethics-and-emotions:pride	propagated	Khal-Hasidim_0253	high	The story features magical contests, hidden writings, and the Besht's early life; pride/arrogance as a moral failing is not depicted.
Khal-Hasidim_0045	ethics-and-emotions:pride	propagated	Adat-Zadikim_0009	medium	The story centers on a tzaddik's error in judgment and his atonement, plus a hypocritical preacher's lust and false accusation; pride/arrogance as a named moral failing is not a focus.
Khal-Hasidim_0099	ethics-and-emotions:pride	propagated	Shivhei-Habesht_0181	medium	The story tests the Besht's powers and shows the leader's skepticism, but pride/arrogance as a moral failing is not explicitly thematized.
Khal-Hasidim_0115	ethics-and-emotions:pride	propagated	Peer-MiKdoshim_0001	medium	Story centers on past-life debts, reincarnation, and lack of charity/cruelty to the poor; pride/arrogance is not the moral framing.
Khal-Hasidim_0126	ethics-and-emotions:pride	propagated	Peer-MiKdoshim_0001	high	Story centers on trust in God (bitachon), a vow, and reward; pride/arrogance is not depicted as a moral theme.
Khal-Hasidim_0154	ethics-and-emotions:pride	propagated	Peer-MiKdoshim_0001	high	Story is about bitachon (trust in God), not pride/arrogance as a moral failing.
Khal-Hasidim_0174	ethics-and-emotions:pride	propagated	Khal-Hasidim_0253	high	Story focuses on persecution, imprisonment, and miracles; pride/arrogance as moral failing is not depicted.
Khal-Hasidim_0193	ethics-and-emotions:pride	propagated	Khal-Hasidim_0253	high	Story is about demonic possession and a tsaddik's rescue; no theme of pride/arrogance.
Mifalot-HaZadikim_0006	ethics-and-emotions:pride	propagated	Khal-Hasidim_0253	high	Story centers on hospitality (hakhnasat orchim) and faith; pride/arrogance is not depicted as a moral theme.
Peer-MiKdoshim_0006	ethics-and-emotions:pride	propagated	Peer-MiKdoshim_0001	high	Story centers on faith in the tzaddik, bitachon, and fulfilling vows; pride/arrogance is not depicted as a moral theme.
Peer-MiKdoshim_0016	ethics-and-emotions:pride	propagated	Peer-MiKdoshim_0001	high	Story centers on faith/trust in God and miraculous provision; pride/arrogance is not depicted as a moral theme.
Shivhei-Habesht_0002	ethics-and-emotions:pride	propagated	Khal-Hasidim_0253	medium	No depiction of pride/arrogance as a moral failing; the antisemitic minister's flaw is hatred, not pride.
Shivhei-Habesht_0075	ethics-and-emotions:pride	propagated	Khal-Hasidim_0066	medium	The story involves a dispute over praying without permission, but pride/arrogance is not explicitly framed as a moral failing in the narrative.
Shivhei-Harav_0019	ethics-and-emotions:pride	propagated	Khal-Hasidim_0253	high	Story describes succession, a possession/dream tale, and a tzaddik's death; no depiction of pride/arrogance as a moral failing.
Khal-Hasidim_0002	ethics-and-emotions:prohibitions	propagated	Khal-Hasidim_0117	medium	The story features magic, the Besht's youth, and robbers, but no explicit religious prohibition (איסור) is invoked or violated as a central element.
Khal-Hasidim_0004	ethics-and-emotions:prohibitions	propagated	Shivhei-Habesht_0004	high	The story involves tefillin on chol hamoed dispute and a pasul mezuzah, but framed as customs/error rather than a character being told not to do something or violating an אסור prohibition.
Khal-Hasidim_0174	ethics-and-emotions:prohibitions	propagated	Sipurei-Zadikim_0001	medium	Story centers on R. Shneur Zalman's imprisonment and slander; no specific religious prohibition is depicted being violated or instructed, aside from incidental kashrut mention.
Shivhei-Habesht_0002	ethics-and-emotions:prohibitions	propagated	Khal-Hasidim_0117	medium	The story features magical/supernatural events, the Besht's origins, marriage, and a robber attack, but no explicit religious/moral prohibition (אסור) is depicted as being commanded or violated.
Shivhei-Habesht_0198	ethics-and-emotions:prohibitions	propagated	Khal-Hasidim_0117	medium	The story involves sin, repentance, and rescue from apostasy, but does not frame the narrative around a specific religious prohibition (אסור) being articulated or violated as the central concern.
Sipurei-Zadikim_0011	ethics-and-emotions:prohibitions	propagated	Sipurei-Zadikim_0001	medium	Story focuses on seeking truth/teachers and journeys to Mezritsh; no central religious prohibition is violated or invoked.
Adat-Zadikim_0001	ethics-and-emotions:punishment	propagated	Mifalot-HaZadikim_0027	high	Story depicts reward (a saintly son) for Sabbath devotion, not punishment for wrongdoing.
Khal-Hasidim_0001	ethics-and-emotions:punishment	propagated	Shivhei-Habesht_0001	medium	The sorcerer/werewolf is killed by the young Besht, but this is framed as defeating an evildoer/demonic threat rather than as punishment for wrongdoing in the moral-retributive sense.
Khal-Hasidim_0004	ethics-and-emotions:punishment	propagated	Mifalot-HaZadikim_0027	high	No wrongdoing-and-punishment depicted; story is about Besht's hidden righteousness and revelation.
Khal-Hasidim_0081	ethics-and-emotions:punishment	propagated	Mifalot-HaZadikim_0027	high	Story depicts joy, reward, and miraculous birth; no punishment for wrongdoing.
Khal-Hasidim_0167	ethics-and-emotions:punishment	propagated	Khal-Hasidim_0126	high	Story depicts a tzaddik orchestrating a marriage match through tests and miraculous intervention; no wrongdoing or punishment is depicted.
Khal-Hasidim_0170	ethics-and-emotions:punishment	propagated	Maase-Zadikim_0006	medium	Heaven's decree to make him a perpetual drunkard is a defensive measure to neutralize his decree-power, not punishment for wrongdoing—he actually did a mitzvah and repented.
Khal-Hasidim_0174	ethics-and-emotions:punishment	propagated	Khal-Hasidim_0242	medium	While the story contains a slanderer (Avigdor) and the tzaddik's arrest, no explicit punishment of the wrongdoer is depicted in the text shown; the sardiot's broken leg is a sign of awe, not punishment for wrongdoing.
Khal-Hasidim_0253	ethics-and-emotions:punishment	propagated	Khal-Hasidim_0242	high	The story concerns hidden piety, humility, and revelation of Elijah; no character is punished for wrongdoing.
Mifalot-HaZadikim_0006	ethics-and-emotions:punishment	propagated	Khal-Hasidim_0126	medium	The misfortunes (fire, deaths, foolish son) befall the righteous hospitable elder, not as punishment for wrongdoing but as a tragic turn; no character is depicted as punished for sin.
Peer-MiKdoshim_0005	ethics-and-emotions:punishment	propagated	Khal-Hasidim_0126	medium	Story is about rescue from idolaters via the tzaddik's prayer; no character is punished for wrongdoing.
Peer-MiKdoshim_0010	ethics-and-emotions:punishment	propagated	Peer-MiKdoshim_0009	medium	The fire kills many at the wedding but is not framed as punishment for wrongdoing; no character is depicted as punished for a sin.
Peer-MiKdoshim_0016	ethics-and-emotions:punishment	propagated	Khal-Hasidim_0126	high	Story depicts miraculous reward for faith and trust in God; no character is punished for wrongdoing.
Sipurei-Zadikim_0004	ethics-and-emotions:punishment	propagated	Khal-Hasidim_0126	high	Story depicts a tzaddik orchestrating a match, not punishment for wrongdoing.
Khal-Hasidim_0002	ethics-and-emotions:repentance	propagated	Khal-Hasidim_0126	high	No depiction of a character turning from sin in teshuvah; the antisemite's coerced promise and the robbers' oath are pragmatic concessions, not repentance.
Khal-Hasidim_0167	ethics-and-emotions:repentance	propagated	Khal-Hasidim_0126	high	Story is about a tzaddik arranging a marriage through financial tests; no character turns from sin.
Khal-Hasidim_0237	ethics-and-emotions:repentance	propagated	Khal-Hasidim_0126	high	The story centers on appeasing a wronged (deceased) betrothed to enable childbirth; it does not depict teshuvah as turning from sin in the religious sense.
Mifalot-HaZadikim_0006	ethics-and-emotions:repentance	propagated	Khal-Hasidim_0126	high	No depiction of a character turning from sin; the story centers on hospitality and a foolish heir, not teshuvah.
Peer-MiKdoshim_0005	ethics-and-emotions:repentance	propagated	Khal-Hasidim_0126	high	Story is about rescue from idolatrous captors via the Gur Aryeh's prayer; no character turns from sin in repentance.
Peer-MiKdoshim_0006	ethics-and-emotions:repentance	propagated	Khal-Hasidim_0126	medium	Story centers on bitachon, faith in the tzaddik, and fulfilling a vow; no character turns from sin in a teshuvah sense.
Peer-MiKdoshim_0009	ethics-and-emotions:repentance	propagated	Khal-Hasidim_0126	high	Story depicts a fraudulent get scheme exposed by the tzaddik; no character turns from sin in repentance.
Peer-MiKdoshim_0016	ethics-and-emotions:repentance	propagated	Khal-Hasidim_0126	high	Story depicts faith/trust in God and miraculous matchmaking, not a character turning from sin.
Sipurei-Zadikim_0004	ethics-and-emotions:repentance	propagated	Khal-Hasidim_0126	high	Story is about a tzaddik arranging a predestined match; no turning from sin is depicted.
Maase-Zadikim_0031	ethics-and-emotions:resisting_temptation	propagated	Khal-Hasidim_0245	high	The story concerns a tzaddik's recognition of another's sin and the lesson of loving Israel; no character actively resists a temptation.
Adat-Zadikim_0016	ethics-and-emotions:sadness	propagated	Khal-Hasidim_0173	high	Story depicts repentance, fear, and remorse but not sadness/melancholy (atzvut) as a thematic spiritual problem.
Adat-Zadikim_0003	ethics-and-emotions:shame	propagated	Khal-Hasidim_0002	high	No depiction of a character being shamed (בושה); story centers on selfless service, not shame.
Adat-Zadikim_0004	ethics-and-emotions:shame	propagated	Khal-Hasidim_0002	medium	No depiction of a character experiencing shame (בושה); the story centers on miracles, judgment, and a sorcery contest.
Adat-Zadikim_0008	ethics-and-emotions:shame	propagated	Khal-Hasidim_0002	medium	While R' Yaakov experiences humiliation when he cannot recall stories, the central theme is repentance and the power of the Baal Shem Tov; shame is incidental rather than a focal ethical motif.
Adat-Zadikim_0014	ethics-and-emotions:shame	propagated	Khal-Hasidim_0002	medium	Story centers on sin, regret, and posthumous judgment; no explicit shaming (בושה) of a character is depicted.
Adat-Zadikim_0015	ethics-and-emotions:shame	propagated	Khal-Hasidim_0002	medium	No depiction of a character being shamed; the story centers on broken engagement, atonement, and childlessness rather than shame.
Adat-Zadikim_0023	ethics-and-emotions:shame	propagated	Khal-Hasidim_0002	medium	The story emphasizes humility (שפלות) and seeking lowliness, not shame/בושה as a consequence; the false accusation is quickly dismissed without depicting shaming.
Khal-Hasidim_0001	ethics-and-emotions:shame	propagated	Khal-Hasidim_0002	high	No depiction of a character experiencing shame (בושה).
Khal-Hasidim_0004	ethics-and-emotions:shame	propagated	Khal-Hasidim_0002	high	No depiction of a character being shamed.
Khal-Hasidim_0036	ethics-and-emotions:shame	propagated	Khal-Hasidim_0002	medium	While R' Yaakov experiences embarrassment when he forgets the stories and townspeople mock him, the central theme is repentance and the power of storytelling, not shame as a spiritual/social consequence.
Khal-Hasidim_0102	ethics-and-emotions:shame	propagated	Khal-Hasidim_0002	high	The story involves childlessness, a transformed son, and a mysterious benefactor, but contains no depiction of shame (בושה) as a theme.
Khal-Hasidim_0115	ethics-and-emotions:shame	propagated	Khal-Hasidim_0002	medium	The story centers on debt, reincarnation, and divine justice; no explicit shaming (בושה) of a character is depicted.
Khal-Hasidim_0117	ethics-and-emotions:shame	propagated	Khal-Hasidim_0002	medium	The story involves sin and repentance but does not explicitly depict shame/בושה as a thematic element.
Khal-Hasidim_0126	ethics-and-emotions:shame	propagated	Khal-Hasidim_0002	medium	The story centers on trust (bitachon) and a vow; while R' David fears embarrassment from his empty house, shame is not a developed theme.
Khal-Hasidim_0138	ethics-and-emotions:shame	propagated	Khal-Hasidim_0002	high	No depiction of shame/בושה; story centers on danger, rescue, and recognition.
Khal-Hasidim_0170	ethics-and-emotions:shame	propagated	Khal-Hasidim_0002	medium	Story features pidyon shvuyim, drunkenness, and decree-power; no explicit shaming (בושה) of a character as a theme.
Khal-Hasidim_0174	ethics-and-emotions:shame	propagated	Khal-Hasidim_0002	medium	Story depicts persecution, denunciation, and imprisonment, but does not center on a character experiencing bushah/shame as a spiritual or social consequence.
Khal-Hasidim_0253	ethics-and-emotions:shame	propagated	Khal-Hasidim_0002	medium	The story centers on humility/lowliness (שפלות) and hidden piety, not on a character being shamed (בושה).
Mifalot-HaZadikim_0001	ethics-and-emotions:shame	propagated	Khal-Hasidim_0002	medium	While the word בזיון appears regarding the king's potential loss in the game, no character is depicted as actually shamed as a meaningful plot element.
Peer-MiKdoshim_0001	ethics-and-emotions:shame	propagated	Shivhei-Habesht_0002	medium	The story centers on a wealthy man's cruelty, reincarnation, and debt repayment across lifetimes; while he is rebuked, the narrative emphasizes guilt, punishment, and repentance rather than the emotion/experience of shame (בושה) as a depicted motif.
Peer-MiKdoshim_0006	ethics-and-emotions:shame	propagated	Khal-Hasidim_0002	medium	The story centers on trust (bitachon), faith in the tzaddik, and fulfilling a vow; no character is depicted as experiencing shame (בושה) as a central element.
Peer-MiKdoshim_0009	ethics-and-emotions:shame	propagated	Khal-Hasidim_0002	medium	While the fraudulent suitor is exposed and struck, the narrative emphasizes deception and divine justice rather than explicitly depicting בושה/shame as a theme.
Shivhei-Habesht_0001	ethics-and-emotions:shame	propagated	Khal-Hasidim_0002	high	No depiction of a character being shamed.
Shivhei-Habesht_0004	ethics-and-emotions:shame	propagated	Khal-Hasidim_0002	medium	No explicit shaming of a character; Rabbi is bewildered/angry but no depiction of bushah.
Shivhei-Habesht_0184	ethics-and-emotions:shame	propagated	Khal-Hasidim_0002	high	No depiction of shame/בושה as a consequence; story centers on childlessness, a wayward son's transformation, and a mysterious merchant (Jonah son of Amittai).
Shivhei-Harav_0019	ethics-and-emotions:shame	propagated	Khal-Hasidim_0002	high	No depiction of a character being shamed (בושה); story concerns spiritual rescue from demonic forces.
Adat-Zadikim_0004	ethics-and-emotions:virtues	propagated	Mifalot-HaZadikim_0027	medium	The story centers on the Besht's miraculous powers, a vow/oath dispute, and a contest with a sorcerer; no general virtue is illustrated as the story's point.
Khal-Hasidim_0002	ethics-and-emotions:virtues	propagated	Khal-Hasidim_0170	medium	The story focuses on mystical/wonder tales (kabbalistic manuscripts, Besht's hidden identity, miracles) rather than illustrating a particular virtue; ethical elements are incidental.
Khal-Hasidim_0004	ethics-and-emotions:virtues	propagated	Mifalot-HaZadikim_0027	medium	The story centers on the Besht's hidden identity, revelation, and mystical powers rather than illustrating a general virtue; piety/hospitality are background traits, not the story's point.
Khal-Hasidim_0115	ethics-and-emotions:virtues	propagated	Peer-MiKdoshim_0001	medium	Story centers on reincarnation, debt, and divine justice rather than illustrating a general virtue.
Khal-Hasidim_0158	ethics-and-emotions:virtues	direct	Khal-Hasidim_0158	medium	The story centers on the vice of cruelty/ingratitude and divine retribution across reincarnations rather than illustrating a general virtue.
Khal-Hasidim_0162	ethics-and-emotions:virtues	propagated	Sipurei-Zadikim_0001	medium	Story focuses on the tzaddik's hidden supernatural travels and supporting nistarim, not on illustrating a general virtue.
Khal-Hasidim_0174	ethics-and-emotions:virtues	propagated	Sipurei-Zadikim_0001	medium	The story focuses on the biography, imprisonment, and miraculous deliverance of R. Shneur Zalman amid sectarian conflict, not on illustrating a general virtue.
Khal-Hasidim_0185	ethics-and-emotions:virtues	propagated	Shivhei-Harav_0016	medium	Story centers on a miraculous rescue from apostasy via the Rebbe's spiritual power; while the boy's resistance shows fortitude, the narrative's focus is the Rebbe's miracle, not illustrating a virtue per se.
Khal-Hasidim_0239	ethics-and-emotions:virtues	propagated	Peer-MiKdoshim_0007	medium	Story centers on the tzaddik's clairvoyance and the mocker's repentance/faith, not on illustrating a general virtue.
Maase-Zadikim_0016	ethics-and-emotions:virtues	propagated	Khal-Hasidim_0202	medium	The story centers on a tzaddik's oath, miraculous childbearing, and warning against pressing tzaddikim, not on illustrating a general virtue.
Mifalot-HaZadikim_0026	ethics-and-emotions:virtues	direct	Mifalot-HaZadikim_0026	medium	The story centers on hidden-tzaddik motifs, secret Torah transmission, and recognizing the tzaddik of the generation, not on illustrating a general virtue.
Peer-MiKdoshim_0009	ethics-and-emotions:virtues	propagated	Peer-MiKdoshim_0001	medium	Story centers on deception, a fraudulent get, and the tzaddik's miraculous insight exposing wickedness—not on illustrating a general virtue.
Peer-MiKdoshim_0018	ethics-and-emotions:virtues	propagated	Khal-Hasidim_0230	medium	Story illustrates the tzaddik's miraculous foresight/providing parnasa, not a general virtue.
Shivhei-Habesht_0002	ethics-and-emotions:virtues	propagated	Khal-Hasidim_0170	medium	The story focuses on mystical/supernatural feats and the Besht's hidden identity rather than illustrating a general virtue; while there are moral elements (rejecting wealth, the antisemite's punishment), no single unspecified virtue is the story's point.
Shivhei-Habesht_0194	ethics-and-emotions:virtues	propagated	Khal-Hasidim_0112	medium	Story depicts a specific act of charity/tzedakah rather than illustrating a general unspecified virtue.
Shivhei-Habesht_0203	ethics-and-emotions:virtues	propagated	Khal-Hasidim_0118	medium	The story centers on the Besht revealing a hidden sin (doubting tzaddikim) and curing it, which is about respect for tzaddikim and humility rather than illustrating a general unspecified virtue.
Sipurei-Zadikim_0006	ethics-and-emotions:virtues	propagated	Khal-Hasidim_0169	medium	The story centers on a specific transgression (mocking tzaddikim) and the rebbe's zealous response, not on illustrating a general virtue.
Sipurei-Zadikim_0011	ethics-and-emotions:virtues	propagated	Sipurei-Zadikim_0001	medium	The story centers on mystical discovery of true Torah study and Hasidic leaders, not on illustrating a general virtue.
Khal-Hasidim_0116	experience:devekut	propagated	Shivhei-Habesht_0197	high	The story depicts the Besht engaged in yichudim with a blazing face, but this is observed by the maggid; no character is depicted experiencing devekut as the central event.
Adat-Zadikim_0003	experience:dream	propagated	Khal-Hasidim_0002	high	No dream is depicted; revelations come via heavenly proclamations (kruz) and events, not dreams.
Adat-Zadikim_0004	experience:dream	propagated	Khal-Hasidim_0002	high	No dream is depicted; the innkeeper mentions 'we'll see what his dreams will be' as an idiom, but no actual dream occurs.
Adat-Zadikim_0015	experience:dream	propagated	Khal-Hasidim_0002	high	No dream is depicted; the encounter with the deceased fiancée occurs in waking reality, and the brother explicitly asks if it was a dream but the protagonist insists it was not.
Adat-Zadikim_0023	experience:dream	propagated	Khal-Hasidim_0002	high	The story involves Elijah's revelation while awake, not a dream.
Khal-Hasidim_0004	experience:dream	propagated	Khal-Hasidim_0002	high	No dream depicted; the revelation involves a vision of fire/light while awake, not a dream.
Khal-Hasidim_0102	experience:dream	propagated	Khal-Hasidim_0002	high	No dream is depicted; the story involves Baal Shem Tov's prophetic instructions and a mysterious encounter, but no dream scene.
Khal-Hasidim_0115	experience:dream	propagated	Khal-Hasidim_0002	high	No dream is depicted; the story involves reincarnation and a heavenly verdict, not a dream.
Khal-Hasidim_0126	experience:dream	propagated	Khal-Hasidim_0002	high	No dream is depicted in the story.
Khal-Hasidim_0138	experience:dream	propagated	Khal-Hasidim_0002	high	No dream is depicted; the story involves visits to a cave, imprisonment, and miraculous rescue, but no dream sequence.
Khal-Hasidim_0170	experience:dream	propagated	Khal-Hasidim_0002	high	No dream is depicted in the story.
Khal-Hasidim_0174	experience:dream	propagated	Khal-Hasidim_0002	high	No dream is depicted in the story.
Khal-Hasidim_0242	experience:dream	propagated	Khal-Hasidim_0002	high	No dream is depicted; the revelation comes via summoning a dead man's spirit, not a dream.
Khal-Hasidim_0253	experience:dream	propagated	Khal-Hasidim_0002	high	No dream is depicted; the story involves Elijah's revelation but not via a dream.
Mifalot-HaZadikim_0001	experience:dream	propagated	Khal-Hasidim_0002	high	No dream is depicted; the story involves recognition and a tzaddik's advice, not a dream.
Mifalot-HaZadikim_0006	experience:dream	propagated	Khal-Hasidim_0002	high	No dream is depicted in the story.
Mifalot-HaZadikim_0027	experience:dream	propagated	Khal-Hasidim_0002	medium	The disciples speculate the Besht might receive revelation in a dream, but no dream is actually depicted.
Peer-MiKdoshim_0001	experience:dream	propagated	Shivhei-Habesht_0002	high	No dream is depicted; the story involves reincarnation and revelation by the Besht, not a dream.
Peer-MiKdoshim_0006	experience:dream	propagated	Khal-Hasidim_0002	high	No dream is depicted in the story.
Peer-MiKdoshim_0009	experience:dream	propagated	Khal-Hasidim_0002	high	No dream is depicted; the rabbi's insight comes via ruach hakodesh, not a dream.
Shivhei-Habesht_0004	experience:dream	propagated	Khal-Hasidim_0002	high	No dream is depicted; revelations occur via visible signs and conversation, not dreams.
Shivhei-Habesht_0184	experience:dream	propagated	Khal-Hasidim_0002	high	No dream is depicted; the story involves a Baal Shem Tov prophecy and an encounter with Jonah ben Amittai, but no dream sequence.
