file	story_id	tag	text	issue_type	line_number	context
Maasiot-veSihot-Zadikim.xml	Maasiot-veSihot-Tsadikim_0008	name	׳	punct_only	580	"…					לומר קודם הדרך עלן ואח""כ והדרן עלך דרך תפלה ונ""ל כפי מה 					שכתוב בזוה״ק פ׳ משפטים דף קי״ד שאמר ר׳ חייא להסבא יהא 					רעוא דדיוקנא דילן תהא חקוקה בלבך כמה…"
Maasiot-veSihot-Zadikim.xml	Maasiot-veSihot-Tsadikim_0008	name	׳	punct_only	584	"…					לומר קודם הדרך עלן ואח""כ והדרן עלך דרך תפלה ונ""ל כפי מה 					שכתוב בזוה״ק פ׳ משפטים דף קי״ד שאמר ר׳ חייא להסבא יהא 					רעוא דדיוקנא דילן תהא חקוקה בלבך כמה…"
Maasiot-veSihot-Zadikim.xml	Maasiot-veSihot-Tsadikim_0024	name	׳	punct_only	3164	" 					הרב הצדיק הגאון הקדוש מוה׳ צבי מזידיטשוב זל""הה קודם שנתפרסם 					בעולם היה עני מאוד וביקש מהשי״ת על פרנסה …"
Maasiot-veSihot-Zadikim.xml	Maasiot-veSihot-Tsadikim_0030	name	׳	punct_only	3562	"… בציוני ס' 					בלק) אך השי״ת סתם עינו והפך את הקללה לברכה. כדכתיב 					ויהפוך ד׳ אלקיך לך את הקללה דברכו כי אהבך ר׳ ארתיך 				"
MaasiyotUmaamarimYekarim.xml		persName	א	short_fragment	24	" 					מעשיות 					ומאמרים יקרים 					אשר לא נדפסו מעולם 					מה ומנכדיו האחים 					בעש""טהקדושים הרה״ק…"
MaasiyotUmaamarimYekarim.xml	MaasiyotUmaamarimYekarim_0001	persName	״ט	short_fragment	31	"ב״ה מעשיות מהבעש זצוק״טל. 				״"
MaasiyotUmaamarimYekarim.xml	MaasiyotUmaamarimYekarim_0002	persName	״ט	short_fragment	58	"…וף היה רב בפולנאה והיה תלמיד מובהק של 					ראשקובהבעש כידוע ומפורסם זאת, כתב שם ״טפ׳ בלק וז״ל אחיה 					השלוני שקיבל מ רבינו ע״ה והיה מיוצאי משה ואח״כ 					מצריםמ…"
MaasiyotUmaamarimYekarim.xml	MaasiyotUmaamarimYekarim_0004	persName	״ט	short_fragment	91	"… לעתיד בגשמי כמעשה שהיה וכו' כן 					כתב בס׳ הנ״ל והבעשה הזאת הובאה בס׳ שבחי בעש״ט וז״ל 					שמעתי מפי הרב דק""ק  (ההוא הרה״ק הנפולנאה ונעמירובל) 					״שאמר כתוב ב…"
MaasiyotUmaamarimYekarim.xml	MaasiyotUmaamarimYekarim_0006	persName	ט	short_fragment	127	"חתנו של הרה״ק הגאון ר׳  זצוק""ל היה 					מענדעלי מליבאוויטשעומד פ״א בחדר של חמותו הרבנית ושם היה מונח 					על השלחן סדור קרבן מנחה וספר שב…"
MaasiyotUmaamarimYekarim.xml	MaasiyotUmaamarimYekarim_0007	persName	״ש	short_fragment	149	" 					וז״ל נראה לפרש ע״ד ששמעתי שהריב (ההוא ״ש) 					הבעש״טהקדוש אמר כשהגיע ר״ח  שהוא ר״ה למלכים הושיב כל 					ניסןמלאך על פנו…"
MaasiyotUmaamarimYekarim.xml	MaasiyotUmaamarimYekarim_0013	persName	ט	short_fragment	210	"…ק ד' ניצרחסדמשנה כ״ב וז""ל 					אמר מרן ה זצוק""ל (הוא הבעש״ריב""ש) מובא בספר 					ט מנכד הבעש״ שאמר הבעשדגל מחנה אפריםט אני נשבע 					״טשבועה גמורה שיש איש אחד בעו…"
MaasiyotUmaamarimYekarim.xml	MaasiyotUmaamarimYekarim_0013	persName	ט	short_fragment	210	"…ק ד' ניצרחסדמשנה כ״ב וז""ל 					אמר מרן ה זצוק""ל (הוא הבעש״ריב""ש) מובא בספר 					ט מנכד הבעש״ שאמר הבעשדגל מחנה אפריםט אני נשבע 					״טשבועה גמורה שיש איש אחד בעו…"
MaasiyotUmaamarimYekarim.xml	MaasiyotUmaamarimYekarim_0013	persName	״ט	short_fragment	211	"… הבעש״ריב""ש) מובא בספר 					ט מנכד הבעש״ שאמר הבעשדגל מחנה אפריםט אני נשבע 					״טשבועה גמורה שיש איש אחד בעולם ששומע חדושי תורה מפי 					הקב״ה בעצמו לא מפי מלאך …"
MaasiyotUmaamarimYekarim.xml	MaasiyotUmaamarimYekarim_0015	persName	״ט	short_fragment	240	"…וטים וז""ל שמעתי ממנו (היינו 					מהבעש) שאביו שלו לקחו בלא דבור כמו משרע״ה 					״טואם היה לוקחו בדבור היה מפלא בתורתו כל חללי דעלמא 					והיה נובער כל הקליפות והי…"
MaasiyotUmaamarimYekarim.xml	MaasiyotUmaamarimYekarim_0019	persName	״ק	short_fragment	301	" 					ויביאו אותו להרה הנ""ל וישאל אותו אם יודע איזה ענין 					״קמהבעש ויספר לו הנכרי הנ""ל כי בנערותו היה רועה צאן 					״טבמקום שהיה מתבודד שם ה …"
MaasiyotUmaamarimYekarim.xml	MaasiyotUmaamarimYekarim_0019	persName	״ט	short_fragment	302	"…אם יודע איזה ענין 					״קמהבעש ויספר לו הנכרי הנ""ל כי בנערותו היה רועה צאן 					״טבמקום שהיה מתבודד שם ה ופ״א בערב בעש״טשבת לפנות 					ערב היה רץ ה אנה ואנה והיה …"
MaasiyotUmaamarimYekarim.xml	MaasiyotUmaamarimYekarim_0019	persName	״ט	short_fragment	308	"…אם יודע איזה ענין 					״קמהבעש ויספר לו הנכרי הנ""ל כי בנערותו היה רועה צאן 					״טבמקום שהיה מתבודד שם ה ופ״א בערב בעש״טשבת לפנות 					ערב היה רץ ה אנה ואנה והיה …"
MaasiyotUmaamarimYekarim.xml	MaasiyotUmaamarimYekarim_0020	persName	ט	short_fragment	356	" 					בהרמב״ם והרגיש בזה ה ויבא אליו ויאמר לו הפשט 					בעש״טהנכון בשני ענינים האלו ויאמר לו הרה״ק ר׳  אמת 					ישראלהוא כי הפשט ש…"
MaasiyotUmaamarimYekarim.xml	MaasiyotUmaamarimYekarim_0020	persName	״ט	short_fragment	357	" 					בהרמב״ם והרגיש בזה ה ויבא אליו ויאמר לו הפשט 					בעש״טהנכון בשני ענינים האלו ויאמר לו הרה״ק ר׳  אמת 					ישראלהוא כי הפשט שאמרתם הוא ט…"
MaasiyotUmaamarimYekarim.xml	MaasiyotUmaamarimYekarim_0020	persName	ט	short_fragment	359	" 					בהרמב״ם והרגיש בזה ה ויבא אליו ויאמר לו הפשט 					בעש״טהנכון בשני ענינים האלו ויאמר לו הרה״ק ר׳  אמת 					ישראלהוא כי הפשט ש…"
MaasiyotUmaamarimYekarim.xml	MaasiyotUmaamarimYekarim_0021	persName	״ק	short_fragment	422	" 					אותו הרה״ק התולדות הקפיד עליו מאד וישאל אותו מה זה 					ומדוע לא באו עוד האנשים הרגילים בכ…"
MaasiyotUmaamarimYekarim.xml	MaasiyotUmaamarimYekarim_0021	persName	״ט	short_fragment	424	"…כו אותו (איהם שמייסען) 					עבור שביטל הקהל מלהתפלל בצבור וה גמר והפסיק 					בעש״טמלספר המעשיות וילך לאיזה אכסניא וילך השמש ויבקש אותו 					וימצאהו ויאמר לו כי הר…"
MaasiyotUmaamarimYekarim.xml	MaasiyotUmaamarimYekarim_0021	persName	ק	short_fragment	434	" 					אותו הרה״ק התולדות הקפיד עליו מאד וישאל אותו מה זה 					ומדוע לא באו עוד האנשים הרגילים בכ…"
MaasiyotUmaamarimYekarim.xml	MaasiyotUmaamarimYekarim_0021	persName	ט	short_fragment	435	"…ל השמש 					שיביא אליו האורח המספר מעשיות ויכו אותו (איהם שמייסען) 					עבור שביטל הקהל מלהתפלל בצבור וה גמר והפסיק 					בעש״טמלספר המעשיות וילך לאיזה אכסניא ויל…"
MaasiyotUmaamarimYekarim.xml	MaasiyotUmaamarimYekarim_0022	persName	״ל	short_fragment	452	"…  והגלילות בעהמ״ח שו״ת מאיר 					אוסטרהאנתיבים ועוד כמה ספרים איך נתקרב הגאון הנ״ל להבעש״ט 					ידוע אשר הגאון הנ היה רב הכולל על כמה וכמה עדים 					״לומדינות (לא…"
MaasiyotUmaamarimYekarim.xml	MaasiyotUmaamarimYekarim_0022	persName	״ל	short_fragment	471	"…  והגלילות בעהמ״ח שו״ת מאיר 					אוסטרהאנתיבים ועוד כמה ספרים איך נתקרב הגאון הנ״ל להבעש״ט 					ידוע אשר הגאון הנ היה רב הכולל על כמה וכמה עדים 					״לומדינות (לא…"
MaasiyotUmaamarimYekarim.xml	MaasiyotUmaamarimYekarim_0023	persName	די	short_fragment	573	"…צוק""ל ששמע מפי זקנתו 					משה מקאראסטשובהצדקת מרת  שהיא שמעה מפי אביה הרה״ק ר׳ אדיל הנ״ל נכד הברוך 					ממעזבוז כי האחים הקדושים הרה״ק ר' 					בעש״טיוסף מ והרה״ק …"
MaasiyotUmaamarimYekarim.xml	MaasiyotUmaamarimYekarim_0023	persName	״ט	short_fragment	583	"…ביה הרה״ק ר׳ אדיל הנ״ל נכד הברוך 					ממעזבוז כי האחים הקדושים הרה״ק ר' 					בעש״טיוסף מ והרה״ק ר׳  זצוק""ל 					קאמינקעיצחק סופר ממעזיריטשבכי האשה הצדקות המפורסמו…"
MaasiyotUmaamarimYekarim.xml	MaasiyotUmaamarimYekarim_0023	persName	״ט	short_fragment	587	"…ביה הרה״ק ר׳ אדיל הנ״ל נכד הברוך 					ממעזבוז כי האחים הקדושים הרה״ק ר' 					בעש״טיוסף מ והרה״ק ר׳  זצוק""ל 					קאמינקעיצחק סופר ממעזיריטשבכי האשה הצדקות המפורסמו…"
MaasiyotUmaamarimYekarim.xml	MaasiyotUmaamarimYekarim_0023	persName	״ל	short_fragment	590	"…ששמע מפי זקנתו 					משה מקאראסטשובהצדקת מרת  שהיא שמעה מפי אביה הרה״ק ר׳ אדיל הנ״ל נכד הברוך 					ממעזבוז כי האחים הקדושים הרה״ק ר' 					בעש״טיוסף מ והרה״ק ר׳  זצ…"
MaasiyotUmaamarimYekarim.xml	MaasiyotUmaamarimYekarim_0024	persName	״ט	short_fragment	615	"…בא קדישא הנקרא כל (דער שפאלער ה) זצוק""ל עם זקן אחד אשר היה מכיר היטב את 					בעש״ט 					זיידעה ובנסעם בדרך אמר הסבא קדישא הנ""ל להזקן הנ""ל 					בעש״טכאשר הכרתם היט…"
MaasiyotUmaamarimYekarim.xml	MaasiyotUmaamarimYekarim_0024	persName	ל׳	short_fragment	650	"…בים ולא יוכלו לקדש 					הלבנה ולכן לחש דבר זה באזני הרה״ק ר׳  והרה״ק 					וואלף ל׳ התאמץ בתפלה עד שפעל בעד רבו לטוב ובהתימו 					וואלףלספר המעשה הזאת אמר הסבא קדי…"
MaasiyotUmaamarimYekarim.xml	MaasiyotUmaamarimYekarim_0025	persName	״ש	short_fragment	661	"…תפלה וגרם קטרוג גדול 					למעלה ונפסק שימות באותה שנה ומרן הריב זצוק""ל ראה 					״שזה והלך בעליות נשמתו לפני הב""ד של מעלה וטען האיך 					פוסקין מיתה בעבור דבר קל כ…"
MaasiyotUmaamarimYekarim.xml	MaasiyotUmaamarimYekarim_0028	persName	בן	short_fragment	726	"וכעין מעשה זאת שמעתי מאדמו״ר הרה״ק מ ר׳ בן זצוק""ל שסיפר כי ידוע כי בעיר יצחק 					מסקווירא 					קראקאהולך שם הנהר הגדול הנ…"
MaasiyotUmaamarimYekarim.xml	MaasiyotUmaamarimYekarim_0029	persName	קן	short_fragment	776	" 					כתב בס׳ נוצר חסד על פ""א הנ""ל פרק ר׳ משנה ה׳ וז""ל 					סיפר מ קן האלקי זצוק""ל (הוא הריב""ש שבבעש״ט 					ערי היה צדיק אחד ואמר קודם פטירתו שימות ב…"
MaasiyotUmaamarimYekarim.xml	MaasiyotUmaamarimYekarim_0031	persName	״ת	short_fragment	837	"…דם איזה מבוקש 					הבעש״טהעצה לזה שיאמר תהלים בכוונה בכל לבו ויעזור לו השי 					״תוי״ המוכסן מהתולדות וידפוק עם הדלת ויאמר בודאי יש 					ךלנו לבכות ולהתאונן על פט…"
MaasiyotUmaamarimYekarim.xml	MaasiyotUmaamarimYekarim_0031	persName	ך	short_fragment	838	"…לבו ויעזור לו השי 					״תוי״ המוכסן מהתולדות וידפוק עם הדלת ויאמר בודאי יש 					ךלנו לבכות ולהתאונן על פטירת רבינו הקדוש ה כי 					בעש״טבעת שהיה רבינו עמנו בעוה״…"
MaasiyotUmaamarimYekarim.xml	MaasiyotUmaamarimYekarim_0031	persName	ל	short_fragment	856	" 					לתבוע ממנו דאטע ויסע המוכסן הנ״ל להרה״ק ר׳  מפולנאה תלמיד היעקב 					יוסף הכהן בע…"
MaasiyotUmaamarimYekarim.xml	MaasiyotUmaamarimYekarim_0031	persName	״ל	short_fragment	857	" 					לתבוע ממנו דאטע ויסע המוכסן הנ״ל להרה״ק ר׳  מפולנאה תלמיד היעקב 					יוסף הכהן בעהמ״ח ספר בעש״טתולדות 					יעקב …"
MaasiyotUmaamarimYekarim.xml	MaasiyotUmaamarimYekarim_0032	persName	״ט	short_fragment	888	" 					ידוע אשר הרה״ק ר׳  הנ״ל היה ילד קטן כשנפטר 					ברוךהבעש ואחר פטירת ה״טט נתגדל הרה״ק ר' 					בעש״ הנ""ל אצל הרה״ק ר׳ ברוך זצוק""ל אשר היה 					פנחס מקארץ…"
MaasiyotUmaamarimYekarim.xml	MaasiyotUmaamarimYekarim_0034	persName	״ט	short_fragment	920	"…נ""ל הלך הרה״ק ר' 					ברוך על ציון הקדוש של זקנו הבעשברוך ואמר לו מעולם לא 					״טהטרחתי אותך בשביל נצמי ועתה מוכרח אני להטריח אותך 					ולבקשך בשביל עצמי הנה רבי…"
MaasiyotUmaamarimYekarim.xml	MaasiyotUmaamarimYekarim_0020	orgName	ס	short_fragment	356	"…ח״כ חלה בנו של ר ׳ הנ""ל חולי גדול ר""ל והיה מוטל 					ישראלעל ערש דוי מקודם חג הפסח עד שעברו כמעט כל ימי 					הקיץ ותציקהו אשתו מאד באמרה הלא כל העולם נוסעים 				…"
MaasiyotUmaamarimYekarim.xml	MaasiyotUmaamarimYekarim_0034	name	׳	punct_only	927	" 					וכעין זה כתב בס׳ מים רבים פ׳ בחקותי בשם הרב החסיד 					המפורסם ר׳  ז""ל ששמע מאביו 					מרדכי מזו…"
MaasiyotUmaamarimYekarim.xml	MaasiyotUmaamarimYekarim_0034	name	׳	punct_only	927	׳
MaasyiotMzadikeiYesodeiOlam.xml	Maasyiot-Mzadikei-Yesodei-Olam_0004	persName	מ׳	short_fragment	337	"…אמר אעשה לך הטובות ותבא למחר למשפט, בלילה שלח 					אחר בניו וחתניו ואמר להרבנית מ׳ דינה ע""ה להכין סעודה בעד 					בניו וחתניו, וכן עשתה והכינה סעודה, אחר שאכלו ושת…"
MaasyiotMzadikeiYesodeiOlam.xml	Maasyiot-Mzadikei-Yesodei-Olam_0005	persName	״ט	short_fragment	361	" 					שם טוב זי""ע, אמר אליו הבעש״ט שילך מחוץ להעיר סמוך להנהר 					ושמה יעמוד עדי יראה חדשות ובזריזות ובאהבה וחבה …"
MaasyiotMzadikeiYesodeiOlam.xml	Maasyiot-Mzadikei-Yesodei-Olam_0006	persName	ת	short_fragment	410	" 					ו. 					פתקא מן שמיא לרבינו הנשר הגדול, אשר דבריו נשמעים בשמים 					הרב הדומה למלאך ד׳ צבא…"
MaasyiotMzadikeiYesodeiOlam.xml	Maasyiot-Mzadikei-Yesodei-Olam_0006	persName	״ה	short_fragment	471	"…תירוש גבירתה ולית מלאך מליץ אחד 					מני אלף אינון מגיני דרא להשיב חמת המלך מהקב״ה לקנאות 					קנאת ד׳ צבאות ולנקום נקמת ד׳ בהנהו רשיעא כמה דעביר פנחס 					קנאה ב…"
MaasyiotMzadikeiYesodeiOlam.xml	Maasyiot-Mzadikei-Yesodei-Olam_0007	persName	ת	short_fragment	603	" 					יגעתי בחיבורי מגלה עמוקות ואמרתי רנ״ב אופנים על פסוק זה 					ואתחנן וידבר ה׳ אלי אל …"
MaasyiotMzadikeiYesodeiOlam.xml	Maasyiot-Mzadikei-Yesodei-Olam_0007	persName	בן	short_fragment	603	"…ה 					כי בבר הבינותי את דוד עבדי להיות ברגל הרביעי ורמז לזה בי 					בדב״ר ר״ת ""בן ""דוד ""ברגל ""רביעי ע״כ ויפטור ממנו ופרח לו איש 					האמת, בעל החנות בראותו בי אי…"
MaasyiotMzadikeiYesodeiOlam.xml	Maasyiot-Mzadikei-Yesodei-Olam_0012	persName	ע	short_fragment	1076	" 					מעשה שהיה בית אחד של אבנים עומד ברחוב הגדול בק״ק 					פוזנא אשר המרתף בתוך הבית הי…"
MaasyiotMzadikeiYesodeiOlam.xml	Maasyiot-Mzadikei-Yesodei-Olam_0012	persName	ה	short_fragment	1077	" 					מעשה שהיה בית אחד של אבנים עומד ברחוב הגדול בק״ק 					פוזנא אשר המרתף בתוך הבית היה …"
MaasyiotMzadikeiYesodeiOlam.xml		placeName	זי	short_fragment	55	"…רידלאנד. 					ג) ההתגלות הגאון הקדוש והטהור המקובל פועל ישועות רבינו אליהו 					זי״ע מגרידיטץ אשר היה נסתר כל ימיו. 					) מגאון הגאונים רבן של ישראל רבי רב העשיל…"
MaasyiotMzadikeiYesodeiOlam.xml	Maasyiot-Mzadikei-Yesodei-Olam_0007	placeName	ק'	short_fragment	560	" 					בימי הרב הגאון עולם והנורא בעל מגלה עמוקות זלל""ה בק' 					קראקא בא לשם בחור אחד לא נודע מאין הנהו וחפש לו 					מעמד לשרת שמה ונשתכר …"
MaasyiotMzadikeiYesodeiOlam.xml	Maasyiot-Mzadikei-Yesodei-Olam_0006	orgName	ה	short_fragment	489	" 					ומרדכי ואסתר ושאר קדושים שמסרו נפשם למיתה בשביל ישראל 					ואהדרו עלמא לתשובה שלא יתוקד עלמא בשלהובא דדינא קשיי׳ 					חלי…"
MaasyiotMzadikeiYesodeiOlam.xml	Maasyiot-Mzadikei-Yesodei-Olam_0006	orgName	״ה	short_fragment	495	"…ראל הלוך וחסור בסיבתך ועל דא קמו הרבה מקטריגים לקבלך 					וקמו עלך בדינא קמי קוב״ה אלו מיימינים ואלו משמאילים וכמעט 					דאיתגזר דינא עלך לולא דבני מתיבתא דרקיע א…"
MaasyiotMzadikeiYesodeiOlam.xml	Maasyiot-Mzadikei-Yesodei-Olam_0007	orgName	״ה	short_fragment	601	"…		ואתחנן וידבר ה׳ אלי אל תוסף לדבר אלי בדבר הזה כמנין ר״ב 					ל""ך על הפצרת משרע״ה ליבנס לא""י אמור לי גם כבודו מה בזה 					אשר לא הבאתי בספרי ויאמר לו הבחור יש את…"
MaasyiotMzadikeiYesodeiOlam.xml	Maasyiot-Mzadikei-Yesodei-Olam_0012	orgName	״ד	short_fragment	1131	" 					בני אדם ועוד שאמכם השידה היתה כופה את הצורף בעל כרחו 					עמה ויצא פסק מהב״ד שאין להחיצונים שום דין ודברים ולא שום 					חלק בבית הנ״ל כי עיקר דירתם הוא במדב…"
MaasyiotMzadikeiYesodeiOlam.xml	Maasyiot-Mzadikei-Yesodei-Olam_0003	name	׳	punct_only	299	" 					הוא הי׳ גברן והחזיק ידיו ואחז פיו שלא ירוק ועשה באצבע 					שתי וערב וגם בעיניו והיו פלא…"
MaasyiotMzadikeiYesodeiOlam.xml	Maasyiot-Mzadikei-Yesodei-Olam_0011	name	׳	punct_only	1015	"…ם תהר ותלך לו את ארמילוס והיא היתה 					ראש כל עבודה זרה והדבר הזה היה בנביאות ד׳ אל זרובבל ותצר 					לי נפשי מאוד ואקום ואלך ואשתומם ואתודה שם לה׳ אלהי ישראל 		…"
Mifalot-HaZadikim.xml	Mifalot-HaZadikim_0007	persName	רב	short_fragment	792	רב בדק בלישנה
Mifalot-HaZadikim.xml	Mifalot-HaZadikim_0015	persName	רב	short_fragment	1068	רב לא שח שיחת חולין מימיו
Mifalot-HaZadikim.xml	Mifalot-HaZadikim_0015	persName	רב	short_fragment	1070	 מפעלות הצדיקים מהרב הצדיק ר׳ שמעלקי מניקולשפורג בשבת אצלו איש                אלקי׳ נורא הרב מוה' לו…
Mifalot-HaZadikim.xml	Mifalot-HaZadikim_0015	persName	רב	short_fragment	1080	 מפעלות הצדיקים מהרב הצדיק ר׳ שמעלקי מניקולשפורג בשבת אצלו איש                אלקי׳ נורא הרב מוה' לו…
Sefer-Moraim-Gdolim.xml	Sefer-Moraim-Gdolim_0001	persName	מ	short_fragment	117	" 					וכדומה והחייט אמר עוד אל תטעה בזה אני אומר לך שמת 					אתה והמת עוד לא האמין אליו אז …"
Sefer-Moraim-Gdolim.xml	Sefer-Moraim-Gdolim_0001	persName	מ	short_fragment	136	" 					תאניה ואניה כי אני בעולם האמת אשר פועל אדם ישלם לו 					ואין שה מקח שוחד לי מר מאוד ושאל שהר""מ יתקנו 					וה…"
Sefer-Moraim-Gdolim.xml	Sefer-Moraim-Gdolim_0001	persName	״מ	short_fragment	137	"…ועל אדם ישלם לו 					ואין שה מקח שוחד לי מר מאוד ושאל שהר""מ יתקנו 					והשיבו הר״מ לעת עתה אתה בביתי הלא אבקש לך מנוח אשר 					ייטב לך וככלות החצי שעה והקדוש הר״מ…"
Sefer-Moraim-Gdolim.xml	Sefer-Moraim-Gdolim_0001	persName	מ	short_fragment	144	" 					תאניה ואניה כי אני בעולם האמת אשר פועל אדם ישלם לו 					ואין שה מקח שוחד לי מר מאוד ושאל שהר""מ יתקנו 					וה…"
Sefer-Moraim-Gdolim.xml	Sefer-Moraim-Gdolim_0001	persName	״מ	short_fragment	182	"…נה אור היום פנה לצאת 					והחשך מעט כסה ארץ ויבא האיש המת לבית ה״ר הקדוש 					הר״מ ז""ל עם ריח גן עדן ויאמר לו הר״מ ז""ל שיספר כל 					מה שאירע לו והשיב לו הנה ביום…"
Sefer-Moraim-Gdolim.xml	Sefer-Moraim-Gdolim_0001	persName	״מ	short_fragment	182	"…נה אור היום פנה לצאת 					והחשך מעט כסה ארץ ויבא האיש המת לבית ה״ר הקדוש 					הר״מ ז""ל עם ריח גן עדן ויאמר לו הר״מ ז""ל שיספר כל 					מה שאירע לו והשיב לו הנה ביום…"
Sefer-Moraim-Gdolim.xml	Sefer-Moraim-Gdolim_004	persName	״ר	short_fragment	377	"…מכים בו בפיהם 					ומהעץ יוצא קול אדם המחריד הלב של שומעו וירץ המשמש להרב 					ר״ר זיסיא ויאמר לו רבי איך תוכלו להתאפק מהושיע לאיש ישראל 					הניתן בצער כזה והרב …"
Sefer-Moraim-Gdolim.xml	Sefer-Moraim-Gdolim_004	persName	״ח	short_fragment	396	"…תצא 					אליהם כי אם תגער בהם בעמדך אצל הפתח ויעש המשמש 					כדברי הרב וישתקו המ״ח והאיש עודנו עומד אצל הפתח ובוכה 					בדמעות שליש. ויהי אחרי עבור איזה זמן אמר ה…"
Sefer-Moraim-Gdolim.xml	Sefer-Moraim-Gdolim_006	persName	״מ	short_fragment	605	" 					לחטא שהוציא בשבת מרשות לרשות ואפשר שכן היה ג״כ 					דעת הקדוש הר״מ מענדילי זצ""ל 				"
Sefer-Moraim-Gdolim.xml	Sefer-Moraim-Gdolim_008	persName	ח	short_fragment	697	" 					ואח״כ אמר הרב איני יודע ואיני מבין את זאת כי אנו 					רואה שכל איש ואיש בקומו בבוקר…"
Sefer-Moraim-Gdolim.xml	Sefer-Moraim-Gdolim_0010	persName	עו	short_fragment	879	"… מרוב הגעגועין אחריו וכדומה וכאשר קרא האגרת 					מחלת לב נתהפך לבו ורצונו ורצה לעוף כנשר לביתו וכזה היה 					כמה פעמים וכאשר ראה רבינו יהודה זצ""ל התפלל אל ד׳ לבל …"
Sefer-Moraim-Gdolim.xml	Sefer-Moraim-Gdolim_0012	persName	״ר	short_fragment	1029	" 					ועין לא כן היה ברוך השם אשר עזרני וה״ר פנחס נסע 					לדרכו לחזור עוד על סחורה כזה והנה המשומדת כאשר החלה 					לקיים אש…"
Sefer-Moraim-Gdolim.xml	Sefer-Moraim-Gdolim_0013	persName	״ר	short_fragment	1143	" 					הר״ר 				"
Sefer-Moraim-Gdolim.xml	Sefer-Moraim-Gdolim_0013	persName	״ט	short_fragment	1155	"…ע הנער לזמן קיום מצות הנחת תפלי 					הוא שנת השלש עשרה אשר הדאיבה נפשם והר״י בעש״ט זצ""ל 					נתוודע לו הקורות אשר קרה לאבי הנער ויקרא הרב הר״י את הנער 					אליו ו…"
Sefer-Moraim-Gdolim.xml	Sefer-Moraim-Gdolim_0013	persName	י	short_fragment	1156	" 					הר״ר יואל בעל שם טוב זכר צדיק לברכה וישב שם כמה זמנים ולמד 					את תורת ה׳ ויהי כאשר ה…"
Sefer-Moraim-Gdolim.xml	Sefer-Moraim-Gdolim_0001	orgName	״מ	short_fragment	141	"…ועל אדם ישלם לו 					ואין שה מקח שוחד לי מר מאוד ושאל שהר""מ יתקנו 					והשיבו הר״מ לעת עתה אתה בביתי הלא אבקש לך מנוח אשר 					ייטב לך וככלות החצי שעה והקדוש הר״מ…"
Sefer-Moraim-Gdolim.xml	Sefer-Moraim-Gdolim_0001	orgName	ג	short_fragment	154	"… אתה בביתי הלא אבקש לך מנוח אשר 					ייטב לך וככלות החצי שעה והקדוש הר״מ עוד לא גמר בעדו 					לטוב נשאר המת עוד בבית הר״מ וכראות המלאכי חבלה כי 					עבר השעה ואי…"
Sefer-Moraim-Gdolim.xml	Sefer-Moraim-Gdolim_0001	orgName	ע	short_fragment	154	" 					תאניה ואניה כי אני בעולם האמת אשר פועל אדם ישלם לו 					ואין שה מקח שוחד לי מר מאוד ושאל שהר""מ יתקנו …"
Sefer-Moraim-Gdolim.xml	Sefer-Moraim-Gdolim_0011	name	׳	punct_only	917	"…ז היה הדבר בהצנע ויאמר להם 					העכו""ם אל תיראו כי גם אני יהודי ועד עתה כפרתי בד׳ אלקי 					ישראל ועתה הנני שב ומתחרט באמת על מעשי ושב אני 					לבי לדת יהודית וי…"
Shemen-Hatov.xml		persName	״ק	short_fragment	26	"…יפורים נפלאים ויקרים. מוסר ויראת ה׳ מדבש מתוקים. ממקורים 					נאמנים מקובצים. מכ״ק זקיני האשל הגדול עיר וקדיש מן 					שמיא. גאון הגאונים רב רבנן. נזר החסידים. ועט…"
Shemen-Hatov.xml		persName	״ר	short_fragment	29	"…נפלאים. משמחים נפשות ולבבות נדכאים. 					מאחיו הוא זקיני הגה״ק רשכבה״ג וכו׳ מוהר״ר פנחס הלוי איש הורוויץ 					זצוקלה״ה אבד״ק פפדמיי״ן בע״ס הפלאה וש״ס. ומאבותיהם ו…"
Shemen-Hatov.xml		persName	ן	short_fragment	30	" 					ספר 					שמן הטוב 					כולל לקוטי ח״ת על פסוקי תנ""ך ומדרשים ואגדות הש""ס. אמרים נעימים. 					…"
Shemen-Hatov.xml		persName	״ר	short_fragment	31	"…נפלאים. משמחים נפשות ולבבות נדכאים. 					מאחיו הוא זקיני הגה״ק רשכבה״ג וכו׳ מוהר״ר פנחס הלוי איש הורוויץ 					זצוקלה״ה אבד״ק פפדמיי״ן בע״ס הפלאה וש״ס. ומאבותיהם ו…"
Shemen-Hatov.xml		persName	ה	short_fragment	33	" 					ספר 					שמן הטוב 					כולל לקוטי ח״ת על פסוקי תנ""ך ומדרשים ואגדות הש""ס. אמרים נעימים. 					יק…"
Shemen-Hatov.xml		persName	״ר	short_fragment	35	"…נפלאים. משמחים נפשות ולבבות נדכאים. 					מאחיו הוא זקיני הגה״ק רשכבה״ג וכו׳ מוהר״ר פנחס הלוי איש הורוויץ 					זצוקלה״ה אבד״ק פפדמיי״ן בע״ס הפלאה וש״ס. ומאבותיהם ו…"
Shemen-Hatov.xml		persName	״ר	short_fragment	61	" 					א) אאמו״ר הגאון הגדול שליט״א הוא בן הר״ר אברהם חיים בן הר""ר יעקב יחיאל 					מיכל מפיעטרקי…"
